Time,Body,RA,Dec,Distance_AU,Altitude_deg,Azimuth_deg
2025-10-11 12:55:13,Jupiter,07h 40m 24.25s,"+21deg 28' 27.7""",5.175384789882923,11.507784123503283,290.0372817256416
2025-10-11 12:55:13,Saturn,23h 51m 36.99s,"-03deg 38' 14.5""",8.608626503200966,-33.47087730670267,44.4364282536532
2025-10-11 12:55:13,Uranus,03h 53m 57.14s,"+20deg 04' 01.3""",18.756637234970807,-15.119595972796965,335.90899441727703
2025-10-11 12:55:13,Neptune,00h 01m 50.95s,"-01deg 17' 49.8""",28.937290535845655,-32.42195660605158,40.500458597781
2025-10-11 12:55:13,Pluto,20h 16m 30.43s,"-23deg 37' 06.5""",35.12953277317217,-18.494724235688366,104.83189058394989
2025-10-11 12:55:15,Sun,13h 06m 47.67s,"-07deg 05' 58.1""",0.9982370830695132,29.456968611653313,199.48059884829203
2025-10-11 12:55:15,Moon,05h 10m 27.32s,"+28deg 10' 27.5""",0.0024507345509238135,-2.4170649686625225,322.2698960004659
2025-10-11 12:55:15,Mercury,14h 15m 58.85s,"-15deg 03' 07.6""",1.284401388666813,23.3178230710133,179.691935399584
2025-10-11 12:55:15,Venus,11h 50m 19.83s,"+02deg 39' 27.8""",1.5483879708116965,32.444001308277244,224.28128761793374
2025-10-11 12:55:15,Mars,14h 40m 54.79s,"-15deg 50' 15.9""",2.378971441874712,22.302020878024667,173.2115408550584
2025-10-11 12:55:15,Jupiter,07h 40m 24.25s,"+21deg 28' 27.7""",5.17538442400688,11.502761447283524,290.043631341132
2025-10-11 12:55:15,Saturn,23h 51m 36.99s,"-03deg 38' 14.5""",8.608626647014903,-33.46713296346556,44.445678964281605
2025-10-11 12:55:15,Uranus,03h 53m 57.14s,"+20deg 04' 01.3""",18.756636962011523,-15.121778756160158,335.9170387950091
2025-10-11 12:55:15,Neptune,00h 01m 50.95s,"-01deg 17' 49.8""",28.9372906688399,-32.418483250434015,40.50976635597377
2025-10-11 12:55:15,Pluto,20h 16m 30.43s,"-23deg 37' 06.5""",35.129533187941085,-18.48955487026958,104.83815732715863
2025-10-11 12:55:17,Sun,13h 06m 47.67s,"-07deg 05' 58.1""",0.9982370763703946,29.455168349529707,199.49020965445456
2025-10-11 12:55:17,Moon,05h 10m 27.42s,"+28deg 10' 27.6""",0.0024507352000671004,-2.420182970235971,322.2764735668575
2025-10-11 12:55:17,Mercury,14h 15m 58.86s,"-15deg 03' 07.7""",1.2844011407289635,23.317837558372375,179.70099252042726
2025-10-11 12:55:17,Venus,11h 50m 19.83s,"+02deg 39' 27.8""",1.5483880619665928,32.440243282746465,224.2904733455379
2025-10-11 12:55:17,Mars,14h 40m 54.79s,"-15deg 50' 15.9""",2.3789714878084927,22.3026504693309,173.22048815604052
2025-10-11 12:55:17,Jupiter,07h 40m 24.25s,"+21deg 28' 27.7""",5.175384055625323,11.497704581176333,290.05002449304106
2025-10-11 12:55:17,Saturn,23h 51m 36.99s,"-03deg 38' 14.5""",8.60862679181383,-33.46336235631053,44.45499225721285
2025-10-11 12:55:17,Uranus,03h 53m 57.14s,"+20deg 04' 01.3""",18.756636687183157,-15.123975794538522,335.9251385455095
2025-10-11 12:55:17,Neptune,00h 01m 50.95s,"-01deg 17' 49.8""",28.937290802745046,-32.41498544214031,40.5191371416748
2025-10-11 12:55:17,Pluto,20h 16m 30.43s,"-23deg 37' 06.5""",35.129533605550336,-18.48435025662464,104.84446693248624
2025-10-11 12:55:19,Sun,13h 06m 47.68s,"-07deg 05' 58.1""",0.9982370696860117,29.45337120086335,199.49979894223347
2025-10-11 12:55:19,Moon,05h 10m 27.51s,"+28deg 10' 27.7""",0.002450735847785742,-2.4232936460304715,322.283036893399
2025-10-11 12:55:19,Mercury,14h 15m 58.87s,"-15deg 03' 07.7""",1.2844008933361977,23.317851168783065,179.71002972198906
2025-10-11 12:55:19,Venus,11h 50m 19.84s,"+02deg 39' 27.8""",1.548388152920968,32.43649290953302,224.299638135025
2025-10-11 12:55:19,Mars,14h 40m 54.79s,"-15deg 50' 15.9""",2.378971533641217,22.30327784520256,173.22941588554343
2025-10-11 12:55:19,Jupiter,07h 40m 24.25s,"+21deg 28' 27.7""",5.17538368805401,11.492659042914342,290.0564036378376
2025-10-11 12:55:19,Saturn,23h 51m 36.99s,"-03deg 38' 14.5""",8.608626936294433,-33.45959941987426,44.46428429936543
2025-10-11 12:55:19,Uranus,03h 53m 57.14s,"+20deg 04' 01.3""",18.756636412959395,-15.126167307799697,335.93322076579784
2025-10-11 12:55:19,Neptune,00h 01m 50.95s,"-01deg 17' 49.8""",28.93729093635584,-32.4114946600633,40.52848660465649
2025-10-11 12:55:19,Pluto,20h 16m 30.43s,"-23deg 37' 06.5""",35.12953402224109,-18.479157241969734,104.85076260767309
2025-10-11 12:55:21,Sun,13h 06m 47.68s,"-07deg 05' 58.2""",0.9982370630261972,29.45157981683423,199.50935260877708
2025-10-11 12:55:21,Moon,05h 10m 27.60s,"+28deg 10' 27.8""",0.0024507364931266877,-2.4263924242318886,322.28957632329195
2025-10-11 12:55:21,Mercury,14h 15m 58.88s,"-15deg 03' 07.8""",1.2844006468524392,23.317863889664913,179.7190337101797
2025-10-11 12:55:21,Venus,11h 50m 19.85s,"+02deg 39' 27.7""",1.5483882435410248,32.43275571106458,224.30876851130134
2025-10-11 12:55:21,Mars,14h 40m 54.80s,"-15deg 50' 15.9""",2.3789715793054635,22.303902090045064,173.238310909589
2025-10-11 12:55:21,Jupiter,07h 40m 24.25s,"+21deg 28' 27.7""",5.175383321833646,11.487632252852277,290.06275939127096
2025-10-11 12:55:21,Saturn,23h 51m 36.99s,"-03deg 38' 14.5""",8.608627080244178,-33.45584969515225,44.47354142873971
2025-10-11 12:55:21,Uranus,03h 53m 57.14s,"+20deg 04' 01.3""",18.756636139743637,-15.128350078211524,335.9412735641811
2025-10-11 12:55:21,Neptune,00h 01m 50.95s,"-01deg 17' 49.8""",28.937291069475723,-32.40801604523854,40.53780099793498
2025-10-11 12:55:21,Pluto,20h 16m 30.43s,"-23deg 37' 06.5""",35.12953443740039,-18.473983464071807,104.85703509221018
2025-10-11 12:55:23,Sun,13h 06m 47.69s,"-07deg 05' 58.2""",0.998237056388456,29.449793535326947,199.5188742364926
2025-10-11 12:55:23,Moon,05h 10m 27.70s,"+28deg 10' 27.9""",0.002450737136331986,-2.4294804704042825,322.29609430371283
2025-10-11 12:55:23,Mercury,14h 15m 58.89s,"-15deg 03' 07.8""",1.2844004011853618,23.317875734586007,179.72800785752577
2025-10-11 12:55:23,Venus,11h 50m 19.85s,"+02deg 39' 27.7""",1.5483883338607078,32.42903029400182,224.31786790209836
2025-10-11 12:55:23,Mars,14h 40m 54.80s,"-15deg 50' 16.0""",2.378971624818338,22.304523446315315,173.24717655879232
2025-10-11 12:55:23,Jupiter,07h 40m 24.25s,"+21deg 28' 27.7""",5.175382956827055,11.482622325991118,290.0690941335866
2025-10-11 12:55:23,Saturn,23h 51m 36.98s,"-03deg 38' 14.5""",8.608627223716985,-33.452111784215084,44.48276712088344
2025-10-11 12:55:23,Uranus,03h 53m 57.14s,"+20deg 04' 01.3""",18.756635867433545,-15.130524930541496,335.94929995403044
2025-10-11 12:55:23,Neptune,00h 01m 50.95s,"-01deg 17' 49.8""",28.93729120215457,-32.404548301745294,40.547083817903754
2025-10-11 12:55:23,Pluto,20h 16m 30.43s,"-23deg 37' 06.5""",35.12953485118375,-18.468826983431384,104.86328673628022
2025-10-11 12:55:25,Sun,13h 06m 47.69s,"-07deg 05' 58.2""",0.9982370497433548,29.448004438241977,199.52840604850024
2025-10-11 12:55:25,Moon,05h 10m 27.79s,"+28deg 10' 28.0""",0.002450737780253429,-2.432571479421818,322.30261973675954
2025-10-11 12:55:25,Mercury,14h 15m 58.89s,"-15deg 03' 07.9""",1.2844001552456001,23.31788675884157,179.7369919581785
2025-10-11 12:55:25,Venus,11h 50m 19.86s,"+02deg 39' 27.6""",1.5483884242805246,32.42530014078014,224.3269766595477
2025-10-11 12:55:25,Mars,14h 40m 54.81s,"-15deg 50' 16.0""",2.37897167038166,22.305144672009863,173.25605214585102
2025-10-11 12:55:25,Jupiter,07h 40m 24.25s,"+21deg 28' 27.7""",5.175382591415676,11.47760704606603,290.0754359550161
2025-10-11 12:55:25,Saturn,23h 51m 36.98s,"-03deg 38' 14.5""",8.608627367349053,-33.44836911413194,44.492002288098135
2025-10-11 12:55:25,Uranus,03h 53m 57.14s,"+20deg 04' 01.3""",18.756635594821596,-15.132701511001766,335.95733552599245
2025-10-11 12:55:25,Neptune,00h 01m 50.95s,"-01deg 17' 49.8""",28.937291334980703,-32.401076054803056,40.55637622997274
2025-10-11 12:55:25,Pluto,20h 16m 30.43s,"-23deg 37' 06.5""",35.129535265426,-18.463664934090023,104.86954526199585
2025-10-11 12:55:27,Sun,13h 06m 47.70s,"-07deg 05' 58.3""",0.9982370430979405,29.446214421532535,199.5379379356347
2025-10-11 12:55:27,Moon,05h 10m 27.88s,"+28deg 10' 28.1""",0.002450738424208399,-2.435662172450953,322.3091457026795
2025-10-11 12:55:27,Mercury,14h 15m 58.90s,"-15deg 03' 07.9""",1.2843999092939689,23.317896949295093,179.74597648445436
2025-10-11 12:55:27,Venus,11h 50m 19.87s,"+02deg 39' 27.6""",1.5483885147045862,32.42156920627913,224.33608512270916
2025-10-11 12:55:27,Mars,14h 40m 54.81s,"-15deg 50' 16.0""",2.378971715947108,22.305765106880777,173.26492825835186
2025-10-11 12:55:27,Jupiter,07h 40m 24.25s,"+21deg 28' 27.7""",5.175382225987025,11.472591732139415,290.0817781303151
2025-10-11 12:55:27,Saturn,23h 51m 36.98s,"-03deg 38' 14.5""",8.608627510988068,-33.444625653045996,44.50123713533578
2025-10-11 12:55:27,Uranus,03h 53m 57.14s,"+20deg 04' 01.3""",18.756635322196896,-15.134877510101825,335.96537175886397
2025-10-11 12:55:27,Neptune,00h 01m 50.95s,"-01deg 17' 49.8""",28.937291467813274,-32.39760298569173,40.56566837844301
2025-10-11 12:55:27,Pluto,20h 16m 30.43s,"-23deg 37' 06.5""",35.12953567968786,-18.458502790662575,104.87580403228
2025-10-11 12:55:29,Sun,13h 06m 47.70s,"-07deg 05' 58.3""",0.9982370364535037,29.444423833148594,199.54746804607632
2025-10-11 12:55:29,Moon,05h 10m 27.98s,"+28deg 10' 28.2""",0.0024507390680717504,-2.4387519490885543,322.3156709336689
2025-10-11 12:55:29,Mercury,14h 15m 58.91s,"-15deg 03' 08.0""",1.2843996633782482,23.31790630409125,179.75495969080032
2025-10-11 12:55:29,Venus,11h 50m 19.87s,"+02deg 39' 27.6""",1.5483886051153257,32.41783821553219,224.34519152225903
2025-10-11 12:55:29,Mars,14h 40m 54.81s,"-15deg 50' 16.0""",2.3789717615058326,22.306384630495533,173.27380317179845
2025-10-11 12:55:29,Jupiter,07h 40m 24.25s,"+21deg 28' 27.7""",5.175381860612091,11.467577358558339,290.08811942748696
2025-10-11 12:55:29,Saturn,23h 51m 36.98s,"-03deg 38' 14.5""",8.608627654606122,-33.44088212843086,44.510469868728286
2025-10-11 12:55:29,Uranus,03h 53m 57.14s,"+20deg 04' 01.3""",18.756635049612402,-15.137052505150681,335.97340709136466
2025-10-11 12:55:29,Neptune,00h 01m 50.95s,"-01deg 17' 49.9""",28.93729160062648,-32.39412976935663,40.574958458270196
2025-10-11 12:55:29,Pluto,20h 16m 30.43s,"-23deg 37' 06.5""",35.12953609388884,-18.45334155602553,104.88206183137011
2025-10-11 12:55:32,Sun,13h 06m 47.71s,"-07deg 05' 58.3""",0.9982370297985037,29.44262956114872,199.55701293248674
2025-10-11 12:55:32,Moon,05h 10m 28.07s,"+28deg 10' 28.3""",0.0024507397129617707,-2.4418461751563303,322.32220676440807
2025-10-11 12:55:32,Mercury,14h 15m 58.92s,"-15deg 03' 08.0""",1.284399417071288,23.31791483767235,179.7639571807194
2025-10-11 12:55:32,Venus,11h 50m 19.88s,"+02deg 39' 27.5""",1.5483886956697848,32.41410068671605,224.35431167431207
2025-10-11 12:55:32,Mars,14h 40m 54.82s,"-15deg 50' 16.0""",2.3789718071369674,22.307004317153762,173.28269230182957
2025-10-11 12:55:32,Jupiter,07h 40m 24.25s,"+21deg 28' 27.7""",5.1753814946562295,11.462555215959181,290.0944708614475
2025-10-11 12:55:32,Saturn,23h 51m 36.98s,"-03deg 38' 14.5""",8.608627798452682,-33.437132036677845,44.519716523764295
2025-10-11 12:55:32,Uranus,03h 53m 57.14s,"+20deg 04' 01.3""",18.75663477659465,-15.139230272522877,335.981455481258
2025-10-11 12:55:32,Neptune,00h 01m 50.95s,"-01deg 17' 49.9""",28.937291733651005,-32.390650371607514,40.584262604632144
2025-10-11 12:55:32,Pluto,20h 16m 30.43s,"-23deg 37' 06.5""",35.12953650874841,-18.448172265602658,104.8883295289353
2025-10-11 12:55:34,Sun,13h 06m 47.71s,"-07deg 05' 58.3""",0.9982370231590998,29.440838659500187,199.5665350760511
2025-10-11 12:55:34,Moon,05h 10m 28.16s,"+28deg 10' 28.4""",0.0024507403563436636,-2.444932688321389,322.32872750356705
2025-10-11 12:55:34,Mercury,14h 15m 58.92s,"-15deg 03' 08.1""",1.2843991713412732,23.317922517441666,179.7729335866673
2025-10-11 12:55:34,Venus,11h 50m 19.89s,"+02deg 39' 27.5""",1.5483887860120111,32.41037131216358,224.3634097301845
2025-10-11 12:55:34,Mars,14h 40m 54.82s,"-15deg 50' 16.1""",2.3789718526611447,22.30762173189381,173.29156070673466
2025-10-11 12:55:34,Jupiter,07h 40m 24.25s,"+21deg 28' 27.7""",5.1753811295579375,11.45754504524699,290.10080746596697
2025-10-11 12:55:34,Saturn,23h 51m 36.98s,"-03deg 38' 14.5""",8.608627941962308,-33.43339011951802,44.528940754540514
2025-10-11 12:55:34,Uranus,03h 53m 57.14s,"+20deg 04' 01.3""",18.75663450421682,-15.141402252546056,335.9894852915021
2025-10-11 12:55:34,Neptune,00h 01m 50.95s,"-01deg 17' 49.9""",28.93729186636396,-32.38717847017312,40.593544245540954
2025-10-11 12:55:34,Pluto,20h 16m 30.43s,"-23deg 37' 06.5""",35.12953692263582,-18.443015238766243,104.89458248803247
2025-10-11 12:55:36,Sun,13h 06m 47.72s,"-07deg 05' 58.4""",0.9982370166046135,29.43906984591334,199.57593506459247
2025-10-11 12:55:36,Moon,05h 10m 28.25s,"+28deg 10' 28.5""",0.002450740991499686,-2.447979272743006,322.33516506315175
2025-10-11 12:55:36,Mercury,14h 15m 58.93s,"-15deg 03' 08.1""",1.2843989287538715,23.31792928206084,179.78179518599094
2025-10-11 12:55:36,Venus,11h 50m 19.89s,"+02deg 39' 27.4""",1.548388875198744,32.406689044003336,224.37239071365315
2025-10-11 12:55:36,Mars,14h 40m 54.83s,"-15deg 50' 16.1""",2.3789718976030483,22.308230446803947,173.30031578913687
2025-10-11 12:55:36,Jupiter,07h 40m 24.25s,"+21deg 28' 27.7""",5.175380769129203,11.452599152996628,290.10706307953006
2025-10-11 12:55:36,Saturn,23h 51m 36.98s,"-03deg 38' 14.5""",8.60862808363662,-33.42969546024825,44.53804626816194
2025-10-11 12:55:36,Uranus,03h 53m 57.14s,"+20deg 04' 01.3""",18.756634235322796,-15.143545783010667,335.99741267658806
2025-10-11 12:55:36,Neptune,00h 01m 50.95s,"-01deg 17' 49.9""",28.93729199737969,-32.38375033010776,40.602706487437985
2025-10-11 12:55:36,Pluto,20h 16m 30.43s,"-23deg 37' 06.5""",35.1295373312297,-18.437924316611337,104.90075542288096
2025-10-11 12:55:38,Sun,13h 06m 47.72s,"-07deg 05' 58.4""",0.9982370099450469,29.437271843084076,199.58548537906884
2025-10-11 12:55:38,Moon,05h 10m 28.35s,"+28deg 10' 28.6""",0.002450741636841571,-2.4510742393335128,322.34170605336914
2025-10-11 12:55:38,Mercury,14h 15m 58.94s,"-15deg 03' 08.2""",1.2843986822770643,23.31793532383765,179.7907988547488
2025-10-11 12:55:38,Venus,11h 50m 19.90s,"+02deg 39' 27.4""",1.5483889658152894,32.40294713964196,224.3815149583426
2025-10-11 12:55:38,Mars,14h 40m 54.83s,"-15deg 50' 16.1""",2.3789719432654337,22.308848103305873,173.30921133791514
2025-10-11 12:55:38,Jupiter,07h 40m 24.26s,"+21deg 28' 27.7""",5.175380402922071,11.447574170809517,290.1134190374921
2025-10-11 12:55:38,Saturn,23h 51m 36.98s,"-03deg 38' 14.5""",8.608628227582411,-33.42594095705108,44.54729700793904
2025-10-11 12:55:38,Uranus,03h 53m 57.14s,"+20deg 04' 01.3""",18.756633962117995,-15.145722996480801,336.00546743333877
2025-10-11 12:55:38,Neptune,00h 01m 50.95s,"-01deg 17' 49.9""",28.937292130496033,-32.38026657513161,40.61201491825487
2025-10-11 12:55:38,Pluto,20h 16m 30.43s,"-23deg 37' 06.5""",35.12953774637417,-18.432751926431553,104.90702727171946
2025-10-11 12:55:40,Sun,13h 06m 47.73s,"-07deg 05' 58.4""",0.9982370032751107,29.435470200316654,199.59505018648585
2025-10-11 12:55:40,Moon,05h 10m 28.44s,"+28deg 10' 28.7""",0.0024507422831913546,-2.454173559900159,322.34825745513075
2025-10-11 12:55:40,Mercury,14h 15m 58.95s,"-15deg 03' 08.2""",1.284398435416199,23.317940535160695,179.79981654402582
2025-10-11 12:55:40,Venus,11h 50m 19.91s,"+02deg 39' 27.4""",1.5483890565729128,32.39919880029627,224.39065268188543
2025-10-11 12:55:40,Mars,14h 40m 54.83s,"-15deg 50' 16.1""",2.3789719889988987,22.309465895839022,173.31812084456027
2025-10-11 12:55:40,Jupiter,07h 40m 24.26s,"+21deg 28' 27.7""",5.175380036144686,11.442541568547657,290.1197849479215
2025-10-11 12:55:40,Saturn,23h 51m 36.98s,"-03deg 38' 14.5""",8.60862837175251,-33.422179990090726,44.55656139169158
2025-10-11 12:55:40,Uranus,03h 53m 57.14s,"+20deg 04' 01.3""",18.756633688487895,-15.147902911105858,336.0135350155024
2025-10-11 12:55:40,Neptune,00h 01m 50.95s,"-01deg 17' 49.9""",28.937292263819803,-32.37677673372035,40.62133713669219
2025-10-11 12:55:40,Pluto,20h 16m 30.43s,"-23deg 37' 06.5""",35.12953816216513,-18.427571633117736,104.91330883608235
2025-10-11 12:55:42,Sun,13h 06m 47.73s,"-07deg 05' 58.5""",0.9982369965808925,29.433661153067128,199.60464943511136
2025-10-11 12:55:42,Moon,05h 10m 28.53s,"+28deg 10' 28.8""",0.002450742931897404,-2.4572836956577015,322.3548329358512
2025-10-11 12:55:42,Mercury,14h 15m 58.96s,"-15deg 03' 08.3""",1.284398187656344,23.317944920345276,179.80886706379272
2025-10-11 12:55:42,Venus,11h 50m 19.91s,"+02deg 39' 27.3""",1.5483891476609264,32.395436202652604,224.39982293914215
2025-10-11 12:55:42,Mars,14h 40m 54.84s,"-15deg 50' 16.1""",2.3789720348988386,22.310085106595412,173.32706289421944
2025-10-11 12:55:42,Jupiter,07h 40m 24.26s,"+21deg 28' 27.7""",5.175379668031979,11.437490850299989,290.12617409008067
2025-10-11 12:55:42,Saturn,23h 51m 36.98s,"-03deg 38' 14.5""",8.60862851644764,-33.41840470964742,44.56585873823704
2025-10-11 12:55:42,Uranus,03h 53m 57.14s,"+20deg 04' 01.3""",18.75663341386173,-15.150090068552844,336.0216322535063
2025-10-11 12:55:42,Neptune,00h 01m 50.95s,"-01deg 17' 49.9""",28.93729239762913,-32.373273521346604,40.63069258258846
2025-10-11 12:55:42,Pluto,20h 16m 30.43s,"-23deg 37' 06.5""",35.12953857946988,-18.42237263226754,104.91961321848203
2025-10-11 12:55:44,Sun,13h 06m 47.74s,"-07deg 05' 58.5""",0.9982369899349107,29.431864303394264,199.61417913798704
2025-10-11 12:55:44,Moon,05h 10m 28.63s,"+28deg 10' 29.0""",0.002450743575932215,-2.4603709569051766,322.36136126200444
2025-10-11 12:55:44,Mercury,14h 15m 58.96s,"-15deg 03' 08.3""",1.2843979416814877,23.317948436413936,179.8178523694282
2025-10-11 12:55:44,Venus,11h 50m 19.92s,"+02deg 39' 27.3""",1.5483892380925715,32.39170011043171,224.40892639250382
2025-10-11 12:55:44,Mars,14h 40m 54.84s,"-15deg 50' 16.2""",2.3789720804680172,22.310699032078976,173.33594061677155
2025-10-11 12:55:44,Jupiter,07h 40m 24.26s,"+21deg 28' 27.7""",5.1753793025717245,11.432476729563582,290.1325172500527
2025-10-11 12:55:44,Saturn,23h 51m 36.98s,"-03deg 38' 14.5""",8.608628660100326,-33.41465601688968,44.575088333380386
2025-10-11 12:55:44,Uranus,03h 53m 57.14s,"+20deg 04' 01.3""",18.756633141214536,-15.152260778947424,336.0296714282192
2025-10-11 12:55:44,Neptune,00h 01m 50.95s,"-01deg 17' 49.9""",28.937292530474455,-32.36979489209201,40.639979912030626
2025-10-11 12:55:44,Pluto,20h 16m 30.43s,"-23deg 37' 06.5""",35.129538993767746,-18.417211244012243,104.92587212379293
2025-10-11 12:55:46,Sun,13h 06m 47.74s,"-07deg 05' 58.5""",0.9982369833090999,29.43007207638763,199.62367954367298
2025-10-11 12:55:46,Moon,05h 10m 28.72s,"+28deg 10' 29.1""",0.002450744218015346,-2.4634483878917575,322.3678699985107
2025-10-11 12:55:46,Mercury,14h 15m 58.97s,"-15deg 03' 08.4""",1.2843976964529098,23.317951111116503,179.82681040473219
2025-10-11 12:55:46,Venus,11h 50m 19.93s,"+02deg 39' 27.2""",1.548389328249732,32.38797475601181,224.41800149609207
2025-10-11 12:55:46,Mars,14h 40m 54.84s,"-15deg 50' 16.2""",2.37897212589887,22.311310277490687,173.34479150009176
2025-10-11 12:55:46,Jupiter,07h 40m 24.26s,"+21deg 28' 27.7""",5.175378938220624,11.427478029180422,290.13884121353885
2025-10-11 12:55:46,Saturn,23h 51m 36.98s,"-03deg 38' 14.5""",8.608628803317183,-33.41091809113101,44.584289164418465
2025-10-11 12:55:46,Uranus,03h 53m 57.14s,"+20deg 04' 01.3""",18.756632869394952,-15.154424219480637,336.0376864837836
2025-10-11 12:55:46,Neptune,00h 01m 50.95s,"-01deg 17' 49.9""",28.93729266291675,-32.36632616639222,40.64923835525924
2025-10-11 12:55:46,Pluto,20h 16m 30.43s,"-23deg 37' 06.5""",35.129539406808256,-18.412065670118963,104.93211198356121
2025-10-11 12:55:48,Sun,13h 06m 47.75s,"-07deg 05' 58.6""",0.9982369767064015,29.428285275804793,199.6331464385754
2025-10-11 12:55:48,Moon,05h 10m 28.81s,"+28deg 10' 29.2""",0.0024507448578619507,-2.466514627035269,322.37435625403805
2025-10-11 12:55:48,Mercury,14h 15m 58.98s,"-15deg 03' 08.4""",1.2843974520794672,23.3179529513914,179.83573719318636
2025-10-11 12:55:48,Venus,11h 50m 19.93s,"+02deg 39' 27.2""",1.5483894180923872,32.384261799057455,224.4270442286705
2025-10-11 12:55:48,Mars,14h 40m 54.85s,"-15deg 50' 16.2""",2.37897217117123,22.311918579471545,173.353611614213
2025-10-11 12:55:48,Jupiter,07h 40m 24.26s,"+21deg 28' 27.7""",5.175378575140407,11.422496966099022,290.14514317295544
2025-10-11 12:55:48,Saturn,23h 51m 36.98s,"-03deg 38' 14.5""",8.608628946034642,-33.40719259770995,44.59345715461716
2025-10-11 12:55:48,Uranus,03h 53m 57.14s,"+20deg 04' 01.3""",18.75663259852362,-15.156579436428848,336.0456738596133
2025-10-11 12:55:48,Neptune,00h 01m 50.95s,"-01deg 17' 49.9""",28.93729279489723,-32.36286889051307,40.6584638094113
2025-10-11 12:55:48,Pluto,20h 16m 30.43s,"-23deg 37' 06.5""",35.12953981840807,-18.406938193246816,104.93833002857588
2025-10-11 12:55:50,Sun,13h 06m 47.75s,"-07deg 05' 58.6""",0.9982369700712188,29.42648885459607,199.64265953573275
2025-10-11 12:55:50,Moon,05h 10m 28.90s,"+28deg 10' 29.3""",0.002450745500859415,-2.4695954919148435,322.38087464519003
2025-10-11 12:55:50,Mercury,14h 15m 58.99s,"-15deg 03' 08.5""",1.2843972065034648,23.317953970975235,179.84470790075895
2025-10-11 12:55:50,Venus,11h 50m 19.94s,"+02deg 39' 27.1""",1.5483895083770394,32.38052997427579,224.43613073116094
2025-10-11 12:55:50,Mars,14h 40m 54.85s,"-15deg 50' 16.2""",2.378972216666304,22.312529058344712,173.3624752271074
2025-10-11 12:55:50,Jupiter,07h 40m 24.26s,"+21deg 28' 27.7""",5.1753782102738395,11.41749159883323,290.1514761928131
2025-10-11 12:55:50,Saturn,23h 51m 36.98s,"-03deg 38' 14.5""",8.608629089454428,-33.403448165759215,44.602669499539765
2025-10-11 12:55:50,Uranus,03h 53m 57.14s,"+20deg 04' 01.3""",18.756632326319735,-15.158744575826349,336.05370081223623
2025-10-11 12:55:50,Neptune,00h 01m 50.95s,"-01deg 17' 49.9""",28.93729292752721,-32.3593939519567,40.667733953989426
2025-10-11 12:55:50,Pluto,20h 16m 30.43s,"-23deg 37' 06.5""",35.12954023203297,-18.401785638948702,104.94457861655809
2025-10-11 12:55:52,Sun,13h 06m 47.76s,"-07deg 05' 58.6""",0.998236963412307,29.42468517273894,199.6522062772765
2025-10-11 12:55:52,Moon,05h 10m 29.00s,"+28deg 10' 29.4""",0.002450746146159714,-2.4726869112807663,322.38741657350823
2025-10-11 12:55:52,Mercury,14h 15m 58.99s,"-15deg 03' 08.5""",1.284396960048948,23.3179541579565,179.85371069004125
2025-10-11 12:55:52,Venus,11h 50m 19.95s,"+02deg 39' 27.1""",1.5483895989845526,32.37678419847804,224.44524900439262
2025-10-11 12:55:52,Mars,14h 40m 54.86s,"-15deg 50' 16.2""",2.3789722623240586,22.31314089814119,173.37137064402404
2025-10-11 12:55:52,Jupiter,07h 40m 24.26s,"+21deg 28' 27.7""",5.175377844102372,11.412468534833755,290.1578319171974
2025-10-11 12:55:52,Saturn,23h 51m 36.98s,"-03deg 38' 14.5""",8.608629233387292,-33.399689728616224,44.61191403356355
2025-10-11 12:55:52,Uranus,03h 53m 57.14s,"+20deg 04' 01.3""",18.75663205314249,-15.160916771933211,336.06175675322214
2025-10-11 12:55:52,Neptune,00h 01m 50.95s,"-01deg 17' 49.9""",28.93729306063169,-32.35590592788805,40.67703654773985
2025-10-11 12:55:52,Pluto,20h 16m 30.43s,"-23deg 37' 06.5""",35.12954064713718,-18.39661480821896,104.95084950168842
2025-10-11 12:55:54,Sun,13h 06m 47.77s,"-07deg 05' 58.7""",0.9982369567638988,29.42288350021179,199.66173758395524
2025-10-11 12:55:54,Moon,05h 10m 29.09s,"+28deg 10' 29.5""",0.002450746790445089,-2.475772991289177,322.39394840884904
2025-10-11 12:55:54,Mercury,14h 15m 59.00s,"-15deg 03' 08.6""",1.2843967139828922,23.317953508882066,179.86269927924843
2025-10-11 12:55:54,Venus,11h 50m 19.95s,"+02deg 39' 27.1""",1.5483896894491311,32.37304372632847,224.45435217093814
2025-10-11 12:55:54,Mars,14h 40m 54.86s,"-15deg 50' 16.3""",2.378972307909776,22.31375095103364,173.38025213548377
2025-10-11 12:55:54,Jupiter,07h 40m 24.26s,"+21deg 28' 27.7""",5.175377478508429,11.407453597392848,290.1641776727907
2025-10-11 12:55:54,Saturn,23h 51m 36.98s,"-03deg 38' 14.5""",8.608629377093301,-33.39593660601311,44.62114323008704
2025-10-11 12:55:54,Uranus,03h 53m 57.14s,"+20deg 04' 01.3""",18.75663178039623,-15.163084855788188,336.0698002692853
2025-10-11 12:55:54,Neptune,00h 01m 50.95s,"-01deg 17' 49.9""",28.937293193526386,-32.352422747759036,40.68632376570961
2025-10-11 12:55:54,Pluto,20h 16m 30.43s,"-23deg 37' 06.5""",35.12954106158671,-18.391452283828915,104.95711044649308
2025-10-11 12:55:56,Sun,13h 06m 47.77s,"-07deg 05' 58.7""",0.9982369501277245,29.421084310474917,199.6712509759323
